CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,MonthlyUsageGB,SupportTickets,Churn
4638,Male,66,16,48.25,764.84,Two Year,Bank Transfer,Yes,37.0,6,No
4639,Female,61,37,88.63,3383.25,One Year,Credit Card,Yes,3.3,9,Yes
4640,Female,62,52,22.19,1153.0,Two Year,Electronic Check,No,81.7,6,No
4641,Female,47,10,20.26,208.62,Month-to-Month,Electronic Check,No,68.9,5,Yes
4642,Male,61,38,42.5,1656.56,One Year,Bank Transfer,Yes,52.8,1,No
4643,Male,63,44,93.12,4122.65,Month-to-Month,Mailed Check,Yes,40.5,4,Yes
4644,Male,27,54,92.12,4978.14,One Year,Credit Card,Yes,89.5,5,No
4645,Female,36,51,61.5,3071.51,Month-to-Month,Mailed Check,Yes,26.4,3,No
4646,Male,46,52,64.26,3311.92,One Year,Mailed Check,No,33.5,9,No
4647,Female,19,70,46.56,3223.92,Month-to-Month,Mailed Check,Yes,95.3,5,No
4648,Male,53,59,39.5,2238.04,Month-to-Month,Mailed Check,No,6.5,4,No
4649,Male,36,13,85.22,1110.53,One Year,Electronic Check,Yes,78.1,9,Yes
4650,Female,24,41,28.5,1177.88,One Year,Bank Transfer,Yes,71.8,8,No
4651,Male,43,12,58.99,741.08,One Year,Credit Card,Yes,90.2,5,Yes
4652,Female,32,50,70.75,3460.69,One Year,Electronic Check,Yes,9.1,0,Yes
4653,Female,64,57,28.29,1596.32,Two Year,Credit Card,Yes,97.0,9,No
4654,Male,55,50,61.57,3094.47,Two Year,Credit Card,Yes,2.9,9,No
4655,Female,20,57,66.2,3906.61,Month-to-Month,Electronic Check,Yes,33.8,0,No
4656,Male,55,54,79.4,4183.82,Month-to-Month,Electronic Check,No,8.5,1,Yes
4657,Male,33,66,38.79,2492.12,One Year,Credit Card,Yes,5.1,1,No
4658,Female,19,8,43.47,348.87,Month-to-Month,Credit Card,Yes,96.5,3,Yes
4659,Male,48,63,65.56,3976.87,Month-to-Month,Bank Transfer,Yes,72.0,9,Yes
4660,Female,45,9,98.65,905.29,Month-to-Month,Electronic Check,Yes,50.6,1,Yes
4661,Male,24,60,37.4,2324.74,Month-to-Month,Electronic Check,No,10.8,7,Yes
4662,Male,47,63,98.87,5935.75,One Year,Credit Card,No,52.6,7,No
4663,Male,60,72,77.15,5385.36,Month-to-Month,Credit Card,Yes,32.0,1,Yes
4664,Male,24,3,86.09,260.31,Month-to-Month,Mailed Check,Yes,27.2,8,Yes
4665,Male,53,13,27.17,364.79,Two Year,Credit Card,Yes,61.8,8,No
4666,Female,46,9,44.03,395.88,Two Year,Credit Card,Yes,79.1,8,No
4667,Female,41,52,24.62,1316.64,Two Year,Bank Transfer,Yes,44.3,8,Yes
4668,Female,56,62,49.72,3058.67,Month-to-Month,Credit Card,Yes,49.3,6,No
4669,Female,21,8,98.5,779.14,Month-to-Month,Mailed Check,No,65.1,8,Yes
4670,Female,46,45,28.42,1238.19,Month-to-Month,Mailed Check,Yes,12.5,7,Yes
4671,Female,61,53,64.99,3324.46,Month-to-Month,Electronic Check,No,82.9,9,Yes
4672,Male,22,63,20.49,1322.53,Month-to-Month,Mailed Check,Yes,83.7,7,Yes
4673,Male,46,57,77.01,4244.43,Two Year,Electronic Check,No,54.1,6,No
4674,Female,47,54,35.78,1914.29,Two Year,Credit Card,Yes,18.8,1,Yes
4675,Female,46,19,30.37,579.63,Two Year,Mailed Check,Yes,50.1,1,No
4676,Male,43,67,46.96,3072.19,One Year,Bank Transfer,Yes,10.6,7,Yes
4677,Male,36,46,81.68,3882.17,One Year,Bank Transfer,Yes,76.3,1,No
4678,Male,43,10,28.53,282.58,One Year,Mailed Check,Yes,31.1,1,No
4679,Female,54,18,38.39,682.5,Two Year,Electronic Check,Yes,31.1,6,Yes
4680,Female,44,12,20.68,240.17,One Year,Electronic Check,Yes,94.5,6,No
4681,Female,47,49,97.47,4642.2,Month-to-Month,Electronic Check,Yes,42.2,0,Yes
4682,Male,47,23,67.37,1517.17,Month-to-Month,Mailed Check,Yes,79.0,6,Yes
4683,Male,20,62,77.59,4738.1,One Year,Credit Card,Yes,63.7,4,Yes
4684,Female,60,11,72.11,809.18,Month-to-Month,Credit Card,No,31.6,4,Yes
4685,Female,24,56,31.55,1854.49,Two Year,Credit Card,Yes,12.4,1,No
4686,Male,66,55,67.6,3720.44,One Year,Electronic Check,No,79.8,5,No
4687,Male,26,25,30.51,778.41,One Year,Mailed Check,Yes,76.3,3,No
4688,Male,58,9,52.1,456.88,Month-to-Month,Bank Transfer,No,16.9,6,Yes
4689,Male,59,12,65.52,821.39,Month-to-Month,Credit Card,Yes,24.9,1,Yes
4690,Female,30,11,64.71,733.9,Month-to-Month,Credit Card,Yes,76.6,7,No
4691,Male,32,38,29.53,1142.91,One Year,Electronic Check,Yes,98.4,4,No
4692,Male,22,28,22.75,625.11,Month-to-Month,Credit Card,No,84.4,7,No
4693,Male,46,8,83.86,642.81,Two Year,Mailed Check,No,68.4,6,Yes
4694,Female,52,47,78.07,3841.1,One Year,Credit Card,No,91.5,2,No
4695,Female,44,36,26.55,977.32,One Year,Electronic Check,No,28.5,8,No
4696,Male,44,50,30.19,1454.64,Two Year,Mailed Check,No,1.0,8,No
4697,Male,25,9,91.41,826.96,Two Year,Electronic Check,Yes,32.1,1,No
4698,Male,49,60,81.53,4946.1,Month-to-Month,Bank Transfer,No,97.2,2,Yes
4699,Female,37,72,99.69,7137.09,Two Year,Credit Card,Yes,88.2,9,Yes
4700,Female,27,67,40.32,2693.81,Month-to-Month,Mailed Check,No,5.0,9,No
4701,Female,30,53,59.02,3142.45,Month-to-Month,Mailed Check,Yes,50.2,0,No
4702,Male,46,17,38.92,681.59,Month-to-Month,Credit Card,Yes,7.9,0,No
4703,Female,52,53,69.82,3815.8,One Year,Bank Transfer,Yes,78.9,2,No
4704,Male,25,28,29.23,856.14,Month-to-Month,Bank Transfer,Yes,37.3,2,Yes
4705,Male,46,63,30.18,1838.96,One Year,Credit Card,No,91.2,4,No
4706,Male,48,15,25.75,371.2,One Year,Credit Card,Yes,5.4,5,No
4707,Female,58,19,75.49,1450.16,One Year,Credit Card,No,73.4,3,No
4708,Male,47,70,59.53,4252.04,Month-to-Month,Electronic Check,Yes,39.9,9,Yes
4709,Female,39,47,69.42,3210.52,Two Year,Mailed Check,No,26.8,6,No
4710,Female,38,71,90.34,6725.13,One Year,Mailed Check,No,51.7,2,No
4711,Male,29,48,79.23,3932.8,Month-to-Month,Credit Card,Yes,48.5,3,No
4712,Male,28,20,56.94,1138.02,Two Year,Electronic Check,No,34.9,4,No
4713,Female,19,37,98.75,3735.67,Month-to-Month,Electronic Check,Yes,64.9,7,Yes
4714,Male,67,2,56.5,112.47,One Year,Mailed Check,Yes,66.1,8,Yes
4715,Female,58,64,29.0,1800.25,One Year,Bank Transfer,Yes,7.7,2,Yes
4716,Male,19,36,99.41,3456.86,Month-to-Month,Credit Card,No,59.5,0,No
4717,Female,51,5,21.83,106.86,Month-to-Month,Credit Card,Yes,71.1,1,Yes
4718,Female,20,64,63.99,4257.43,Two Year,Electronic Check,Yes,7.6,1,Yes
4719,Female,33,7,44.73,309.22,Month-to-Month,Mailed Check,Yes,65.9,2,Yes
4720,Female,21,70,60.28,4391.21,Month-to-Month,Electronic Check,Yes,80.4,1,Yes
4721,Male,40,22,64.7,1465.83,One Year,Bank Transfer,No,83.2,0,No
4722,Male,67,46,39.21,1822.94,One Year,Mailed Check,Yes,4.2,5,No
4723,Female,37,40,64.55,2684.61,One Year,Credit Card,Yes,69.7,6,No
4724,Female,42,61,80.48,4756.83,Two Year,Mailed Check,Yes,79.7,0,No
4725,Male,47,46,41.32,1820.17,Month-to-Month,Mailed Check,Yes,39.7,8,Yes
4726,Male,35,28,50.67,1454.28,One Year,Credit Card,No,54.3,6,Yes
4727,Male,59,35,41.46,1509.93,One Year,Bank Transfer,Yes,26.5,3,No
4728,Male,28,1,85.64,84.64,Month-to-Month,Electronic Check,No,31.0,2,Yes
4729,Male,46,29,78.0,2149.95,Two Year,Bank Transfer,Yes,50.2,5,No
4730,Male,34,9,89.7,828.8,Two Year,Bank Transfer,Yes,15.1,2,No
4731,Female,43,9,33.6,298.32,Month-to-Month,Bank Transfer,No,37.1,3,Yes
4732,Male,40,22,25.89,574.46,One Year,Mailed Check,No,30.1,8,No
4733,Male,65,63,29.55,1807.55,One Year,Bank Transfer,No,23.8,4,No
4734,Female,37,66,32.88,2209.43,Month-to-Month,Mailed Check,Yes,48.4,9,No
4735,Male,62,58,62.65,3645.29,Two Year,Mailed Check,Yes,83.9,4,No
4736,Male,19,70,97.67,6514.28,One Year,Electronic Check,No,24.2,8,No
4737,Male,41,55,48.58,2539.94,One Year,Electronic Check,Yes,66.0,1,Yes
4738,Male,48,13,96.68,1249.01,Month-to-Month,Bank Transfer,Yes,25.4,6,Yes
4739,Male,44,19,23.06,423.42,Month-to-Month,Mailed Check,Yes,14.2,6,No
4740,Female,19,33,94.15,3232.98,Month-to-Month,Credit Card,Yes,94.3,5,No
4741,Male,31,65,34.49,2153.15,One Year,Mailed Check,Yes,63.3,3,Yes
4742,Female,21,60,93.0,5700.63,One Year,Electronic Check,No,10.5,6,No
4743,Female,66,12,24.5,289.59,Month-to-Month,Credit Card,Yes,63.3,2,Yes
4744,Male,30,43,95.86,4301.27,Month-to-Month,Mailed Check,No,17.6,8,No
4745,Female,53,17,36.06,590.52,Month-to-Month,Bank Transfer,Yes,88.8,0,Yes
4746,Male,52,68,44.22,3090.47,One Year,Mailed Check,Yes,24.7,5,No
4747,Female,61,29,59.28,1798.07,One Year,Credit Card,Yes,80.7,0,No
4748,Female,25,55,50.46,2902.12,Month-to-Month,Bank Transfer,Yes,19.9,5,Yes
4749,Male,19,7,73.4,501.27,Month-to-Month,Credit Card,Yes,55.8,4,Yes
4750,Male,23,44,97.98,4223.37,Month-to-Month,Electronic Check,No,91.2,4,Yes
4751,Male,48,5,68.51,330.54,Month-to-Month,Electronic Check,No,29.6,9,Yes
4752,Male,27,60,77.72,4603.81,One Year,Mailed Check,Yes,8.1,5,No
4753,Male,61,6,27.04,165.19,Month-to-Month,Mailed Check,Yes,55.3,7,Yes
4754,Female,38,7,70.22,467.49,Month-to-Month,Electronic Check,Yes,17.2,8,No
4755,Female,59,46,56.31,2629.19,One Year,Credit Card,Yes,72.8,2,No
4756,Female,27,57,90.86,4929.3,Two Year,Credit Card,No,59.1,4,No
4757,Female,40,54,51.06,2803.4,Two Year,Bank Transfer,Yes,34.6,5,No
4758,Female,20,46,74.36,3537.01,Two Year,Bank Transfer,Yes,70.6,0,Yes
4759,Female,49,10,38.25,377.15,One Year,Bank Transfer,No,23.9,0,No
4760,Female,37,4,40.75,161.48,One Year,Electronic Check,Yes,91.7,0,No
4761,Male,27,67,50.09,3432.43,One Year,Electronic Check,Yes,34.7,1,No
4762,Male,46,25,44.33,1142.53,Two Year,Electronic Check,Yes,76.3,3,No
4763,Female,58,61,40.31,2581.77,Two Year,Mailed Check,Yes,25.9,5,No
4764,Female,63,38,23.97,914.56,Month-to-Month,Credit Card,No,71.5,2,No
4765,Male,51,32,86.94,2880.73,Month-to-Month,Electronic Check,Yes,3.2,8,No
4766,Male,54,23,25.14,552.55,Month-to-Month,Bank Transfer,Yes,29.6,2,No
4767,Male,37,37,90.99,3234.35,One Year,Bank Transfer,Yes,9.3,3,No
4768,Male,25,3,30.04,93.46,One Year,Electronic Check,Yes,45.1,3,No
4769,Female,24,13,25.22,323.87,Two Year,Electronic Check,Yes,43.5,4,Yes
4770,Male,23,34,65.04,2150.78,Month-to-Month,Credit Card,No,35.9,4,Yes
4771,Female,28,65,60.2,3875.92,Month-to-Month,Bank Transfer,Yes,98.1,1,Yes
4772,Female,61,8,59.3,475.62,Two Year,Credit Card,No,24.4,5,No
4773,Female,35,9,65.96,583.2,Month-to-Month,Electronic Check,Yes,79.1,8,No
4774,Male,59,28,42.96,1166.51,Month-to-Month,Credit Card,Yes,44.7,4,Yes
4775,Male,46,18,73.04,1253.85,One Year,Mailed Check,No,33.5,0,No
4776,Female,42,42,60.19,2595.63,Month-to-Month,Electronic Check,No,20.3,8,Yes
4777,Female,38,41,46.78,1995.46,Month-to-Month,Bank Transfer,Yes,63.3,6,Yes
4778,Female,63,70,86.12,5737.35,Month-to-Month,Bank Transfer,Yes,33.4,6,Yes
4779,Male,20,33,78.22,2542.4,Month-to-Month,Credit Card,Yes,81.3,5,Yes
4780,Female,35,54,51.49,2889.64,One Year,Electronic Check,Yes,96.8,0,No
4781,Male,41,36,87.81,3009.64,Month-to-Month,Bank Transfer,Yes,22.7,6,Yes
4782,Female,64,56,93.62,5364.08,Month-to-Month,Credit Card,No,12.9,3,No
4783,Female,55,17,62.95,1042.68,Month-to-Month,Credit Card,Yes,31.6,4,No
4784,Female,27,10,37.2,382.16,One Year,Electronic Check,Yes,46.7,6,Yes
4785,Male,44,44,93.26,4177.0,Month-to-Month,Bank Transfer,Yes,30.1,2,No
4786,Male,29,2,35.16,73.42,Month-to-Month,Bank Transfer,Yes,97.0,1,No
4787,Female,24,14,23.87,327.72,Month-to-Month,Bank Transfer,Yes,77.9,0,Yes
4788,Male,34,41,46.2,1828.2,Month-to-Month,Electronic Check,No,96.6,7,Yes
4789,Female,18,2,78.16,156.24,Month-to-Month,Electronic Check,Yes,37.3,7,Yes
4790,Male,67,19,93.86,1869.8,One Year,Electronic Check,No,30.5,6,No
4791,Male,43,1,70.98,67.72,Two Year,Mailed Check,Yes,40.7,9,No
4792,Male,32,2,96.15,186.12,Two Year,Credit Card,No,52.3,8,Yes
4793,Female,50,27,27.39,765.95,One Year,Mailed Check,No,74.2,9,No
4794,Male,54,2,24.86,50.65,Month-to-Month,Mailed Check,Yes,88.1,0,Yes
4795,Male,64,51,68.34,3459.17,One Year,Bank Transfer,Yes,46.3,2,No
4796,Female,48,10,97.29,972.28,Month-to-Month,Bank Transfer,No,28.9,4,No
4797,Female,52,19,60.22,1116.24,One Year,Credit Card,Yes,31.9,1,No
4798,Female,18,13,24.12,328.06,Month-to-Month,Credit Card,Yes,69.7,6,Yes
4799,Female,25,48,37.7,1781.19,Two Year,Electronic Check,Yes,56.8,5,No
4800,Male,29,56,39.58,2189.85,Two Year,Bank Transfer,No,48.6,9,No
4801,Male,36,72,47.03,3375.69,Month-to-Month,Mailed Check,Yes,20.3,1,No
4802,Male,42,56,23.49,1277.77,Month-to-Month,Credit Card,Yes,87.5,7,Yes
4803,Male,49,50,92.39,4479.29,One Year,Credit Card,No,78.1,2,Yes
4804,Male,29,45,61.25,2783.99,Month-to-Month,Mailed Check,Yes,14.1,3,Yes
4805,Female,30,59,73.67,4465.93,Two Year,Electronic Check,No,36.7,4,Yes
4806,Male,45,39,25.37,1014.38,Month-to-Month,Bank Transfer,No,54.2,5,No
4807,Male,18,21,24.33,514.28,Month-to-Month,Bank Transfer,Yes,45.4,8,Yes
4808,Male,23,55,66.92,3731.73,One Year,Mailed Check,No,39.8,8,Yes
4809,Female,25,57,90.98,5218.89,Month-to-Month,Electronic Check,Yes,71.9,8,Yes
4810,Female,21,41,62.28,2649.22,Month-to-Month,Mailed Check,No,5.5,7,No
4811,Male,22,70,90.23,6245.01,One Year,Bank Transfer,No,47.1,4,Yes
4812,Female,42,49,84.88,4002.44,One Year,Mailed Check,Yes,26.2,4,Yes
4813,Female,39,44,26.07,1139.68,One Year,Mailed Check,Yes,8.5,3,No
4814,Female,45,35,36.16,1312.53,One Year,Bank Transfer,No,46.5,6,Yes
4815,Female,56,5,72.62,377.65,Month-to-Month,Bank Transfer,Yes,17.1,3,Yes
4816,Female,40,71,55.48,3974.33,Month-to-Month,Bank Transfer,No,25.8,4,No
4817,Female,21,51,43.26,2109.68,Month-to-Month,Mailed Check,Yes,50.7,8,Yes
4818,Female,21,57,53.49,3116.72,Two Year,Mailed Check,No,97.4,6,Yes
4819,Male,64,58,55.62,3275.33,Month-to-Month,Mailed Check,Yes,68.4,8,Yes
4820,Male,38,36,92.84,3326.09,Month-to-Month,Electronic Check,No,28.0,7,Yes
4821,Female,54,10,28.28,273.27,Two Year,Credit Card,Yes,38.2,2,No
4822,Male,58,50,42.38,2141.56,Two Year,Electronic Check,Yes,40.6,2,No
4823,Male,19,37,63.01,2327.24,Two Year,Credit Card,No,15.4,1,Yes
4824,Female,24,20,75.86,1450.51,Month-to-Month,Bank Transfer,Yes,16.1,2,No
4825,Male,66,13,70.45,906.49,One Year,Credit Card,No,14.8,9,Yes
4826,Female,33,19,95.33,1890.73,Month-to-Month,Electronic Check,No,52.2,2,Yes
4827,Female,34,56,83.65,4642.93,Two Year,Bank Transfer,No,67.4,2,Yes
4828,Female,37,45,64.57,2885.14,Month-to-Month,Credit Card,Yes,59.1,5,No
4829,Male,40,60,37.17,2243.01,Month-to-Month,Credit Card,Yes,97.8,8,Yes
4830,Male,51,68,56.07,3735.41,Month-to-Month,Credit Card,Yes,12.6,6,Yes
4831,Male,28,57,75.47,4118.33,Month-to-Month,Mailed Check,Yes,98.6,6,Yes
4832,Male,51,54,87.04,4747.76,One Year,Bank Transfer,Yes,46.7,6,No
4833,Female,50,37,96.78,3579.1,Two Year,Mailed Check,No,21.9,0,No
4834,Female,43,37,68.44,2578.68,One Year,Bank Transfer,No,94.3,3,Yes
4835,Male,19,14,62.15,868.05,Month-to-Month,Credit Card,Yes,46.9,8,Yes
4836,Female,40,44,21.42,918.67,Two Year,Credit Card,No,34.7,3,No
4837,Female,58,42,25.77,1069.83,Month-to-Month,Electronic Check,Yes,21.4,6,Yes
4838,Male,39,1,32.49,30.91,Month-to-Month,Credit Card,Yes,26.8,1,Yes
4839,Female,51,23,24.38,541.4,Month-to-Month,Mailed Check,Yes,97.9,5,Yes
4840,Male,32,64,52.07,3427.79,Month-to-Month,Mailed Check,Yes,30.4,4,No
4841,Female,27,28,46.95,1371.35,Month-to-Month,Credit Card,No,97.8,9,No
4842,Male,32,4,70.99,280.13,Month-to-Month,Mailed Check,No,33.0,1,No
4843,Female,59,41,62.85,2687.0,Two Year,Credit Card,Yes,23.1,2,Yes
4844,Female,46,60,67.68,4115.81,Two Year,Electronic Check,No,18.3,2,No
4845,Male,40,18,57.76,1016.86,Month-to-Month,Electronic Check,Yes,41.2,2,Yes
4846,Male,34,63,42.22,2686.39,Month-to-Month,Credit Card,No,23.7,4,Yes
4847,Male,26,61,96.23,6050.89,Month-to-Month,Electronic Check,No,69.7,9,Yes
4848,Male,67,49,26.91,1356.28,Month-to-Month,Credit Card,No,24.0,8,No
4849,Female,53,47,95.11,4642.32,Month-to-Month,Mailed Check,Yes,83.5,6,No
4850,Female,26,39,44.9,1801.39,Month-to-Month,Credit Card,Yes,83.4,5,No
4851,Male,33,6,61.01,373.22,One Year,Bank Transfer,Yes,28.6,3,Yes
4852,Female,53,53,28.71,1503.93,One Year,Bank Transfer,Yes,75.4,4,Yes
4853,Male,65,25,25.67,621.2,Month-to-Month,Credit Card,Yes,85.8,5,Yes
4854,Male,50,65,54.36,3396.54,One Year,Credit Card,Yes,59.0,7,Yes
4855,Female,48,5,79.34,409.1,One Year,Credit Card,No,36.6,8,Yes
4856,Female,23,65,41.55,2772.79,Month-to-Month,Electronic Check,Yes,44.1,1,No
4857,Male,27,8,64.99,540.43,Month-to-Month,Bank Transfer,No,78.6,7,Yes
4858,Male,33,39,42.29,1578.5,Two Year,Credit Card,Yes,29.3,7,No
4859,Male,21,43,51.09,2226.59,One Year,Credit Card,No,33.4,6,No
4860,Female,39,5,92.52,472.8,Month-to-Month,Mailed Check,No,16.1,3,Yes
4861,Female,30,4,88.47,350.79,One Year,Mailed Check,Yes,39.9,8,No
4862,Female,33,1,61.28,61.47,Month-to-Month,Electronic Check,No,8.7,6,Yes
4863,Female,46,56,39.05,2186.05,One Year,Electronic Check,No,32.1,4,No
4864,Male,23,45,35.45,1584.87,Month-to-Month,Bank Transfer,Yes,37.3,3,Yes
4865,Male,43,65,96.33,6130.35,Month-to-Month,Bank Transfer,No,25.5,5,No
4866,Male,28,3,36.22,113.97,One Year,Credit Card,Yes,10.1,5,No
4867,Male,41,22,84.65,1933.7,One Year,Bank Transfer,Yes,52.2,8,Yes
4868,Male,46,72,49.52,3667.62,Month-to-Month,Credit Card,Yes,86.5,6,Yes
4869,Male,20,56,98.85,5724.84,Month-to-Month,Electronic Check,Yes,33.6,0,Yes
4870,Female,27,18,49.45,920.13,Month-to-Month,Electronic Check,Yes,23.7,3,Yes
4871,Female,18,25,48.12,1151.85,Month-to-Month,Electronic Check,No,28.5,3,Yes
4872,Male,60,48,71.0,3433.48,Month-to-Month,Mailed Check,No,86.2,4,Yes
4873,Male,43,31,96.92,2995.72,One Year,Bank Transfer,No,52.8,4,No
4874,Female,29,30,98.1,2854.34,Month-to-Month,Electronic Check,Yes,13.1,9,No
4875,Female,31,66,76.58,4933.59,One Year,Electronic Check,No,70.9,3,Yes
4876,Female,42,10,80.37,774.87,One Year,Electronic Check,Yes,15.4,2,No
4877,Female,25,71,65.07,4607.63,Month-to-Month,Bank Transfer,No,6.0,5,No
4878,Male,60,59,80.46,4631.47,One Year,Bank Transfer,Yes,25.6,1,Yes
4879,Male,21,51,88.78,4397.62,Two Year,Mailed Check,No,16.8,8,Yes
4880,Male,45,9,58.89,532.59,Month-to-Month,Mailed Check,No,60.5,5,No
4881,Male,24,54,69.59,3649.88,Two Year,Mailed Check,No,48.5,4,No
4882,Male,27,62,62.99,3940.38,One Year,Mailed Check,No,72.4,2,No
4883,Female,53,9,65.0,564.85,One Year,Electronic Check,No,51.2,3,No
4884,Male,19,9,91.2,837.68,Month-to-Month,Credit Card,No,41.9,5,No
4885,Female,43,24,48.45,1139.92,One Year,Mailed Check,No,52.6,2,No
4886,Male,67,39,36.65,1467.0,Month-to-Month,Credit Card,No,43.4,9,No
4887,Male,31,8,56.5,465.4,One Year,Electronic Check,Yes,3.7,6,Yes
4888,Male,33,25,36.65,960.76,Two Year,Electronic Check,No,68.1,4,No
4889,Male,60,66,59.87,3760.38,One Year,Bank Transfer,Yes,96.2,9,Yes
4890,Male,59,10,92.28,951.4,Month-to-Month,Credit Card,No,42.2,0,No
4891,Female,34,24,69.39,1662.34,Month-to-Month,Credit Card,Yes,42.4,8,Yes
4892,Female,63,59,88.43,5020.53,Month-to-Month,Electronic Check,No,4.6,8,No
4893,Female,39,31,33.3,1058.9,Two Year,Bank Transfer,Yes,89.0,0,No
4894,Male,21,11,92.07,968.8,Month-to-Month,Mailed Check,Yes,92.9,3,Yes
4895,Male,36,6,68.14,423.87,Month-to-Month,Mailed Check,No,81.3,3,Yes
4896,Female,19,70,22.54,1598.69,Month-to-Month,Bank Transfer,Yes,10.6,9,Yes
4897,Male,56,32,70.65,2190.42,Two Year,Bank Transfer,Yes,90.0,7,No
4898,Male,26,39,96.11,3816.09,Month-to-Month,Mailed Check,No,2.4,1,Yes
4899,Female,36,48,26.33,1221.79,Two Year,Electronic Check,Yes,44.5,6,No
4900,Male,33,13,66.6,871.46,One Year,Electronic Check,Yes,50.1,7,No
4901,Female,42,59,93.24,5228.84,Two Year,Bank Transfer,No,83.4,2,No
4902,Male,65,67,20.78,1453.13,Month-to-Month,Electronic Check,No,75.1,9,Yes
4903,Female,35,56,70.47,3774.25,Month-to-Month,Electronic Check,Yes,79.7,2,Yes
4904,Male,40,41,57.99,2436.99,Month-to-Month,Credit Card,Yes,86.8,8,Yes
4905,Male,38,56,47.76,2729.39,Month-to-Month,Mailed Check,Yes,47.6,7,No
4906,Female,28,35,70.2,2494.24,One Year,Bank Transfer,Yes,78.0,0,Yes
4907,Male,56,38,24.22,877.94,Month-to-Month,Mailed Check,Yes,6.8,1,No
4908,Male,58,67,80.25,5460.36,Month-to-Month,Credit Card,Yes,44.5,3,Yes
4909,Female,21,34,20.36,700.05,One Year,Electronic Check,Yes,3.0,5,No
4910,Male,42,70,44.55,3159.86,Month-to-Month,Electronic Check,No,91.5,2,No
4911,Female,49,11,60.32,666.06,Month-to-Month,Credit Card,Yes,95.8,3,Yes
4912,Male,47,27,50.16,1331.36,Month-to-Month,Mailed Check,Yes,8.4,3,No
4913,Male,62,48,44.6,2083.89,One Year,Credit Card,No,53.3,9,No
4914,Male,43,24,86.47,2066.21,One Year,Electronic Check,Yes,32.5,6,No
4915,Male,53,18,94.79,1686.58,One Year,Electronic Check,No,34.3,6,No
4916,Female,51,27,89.9,2472.87,Month-to-Month,Mailed Check,Yes,45.1,6,Yes
4917,Male,26,54,61.79,3260.14,Month-to-Month,Electronic Check,Yes,12.5,3,Yes
4918,Female,29,55,90.73,5135.71,Two Year,Mailed Check,Yes,18.1,4,Yes
4919,Male,19,21,93.67,2061.46,One Year,Bank Transfer,Yes,57.7,3,Yes
4920,Male,55,59,52.74,3173.44,One Year,Electronic Check,No,1.9,8,No
4921,Male,22,34,42.68,1452.91,One Year,Electronic Check,No,60.0,3,No
4922,Male,22,58,27.86,1562.77,Month-to-Month,Mailed Check,Yes,31.9,0,Yes
4923,Female,39,48,58.33,2934.83,Two Year,Bank Transfer,Yes,83.2,7,No
4924,Female,22,54,95.7,5050.34,One Year,Electronic Check,Yes,60.0,5,Yes
4925,Female,21,18,64.87,1175.64,One Year,Electronic Check,No,70.8,1,No
4926,Female,26,3,73.4,218.93,Two Year,Bank Transfer,Yes,11.4,0,No
4927,Male,46,24,29.03,675.77,Month-to-Month,Electronic Check,Yes,26.6,9,Yes
4928,Female,39,1,31.48,32.36,One Year,Mailed Check,Yes,99.7,6,No
4929,Female,44,6,57.16,329.85,Two Year,Bank Transfer,Yes,43.4,7,Yes
4930,Male,27,19,96.1,1813.09,Month-to-Month,Bank Transfer,Yes,35.9,9,Yes
4931,Male,33,43,48.86,2040.34,Month-to-Month,Credit Card,No,87.4,8,Yes
4932,Male,59,8,90.2,725.18,One Year,Electronic Check,No,3.3,3,Yes
4933,Male,59,69,29.62,2117.52,Month-to-Month,Bank Transfer,No,53.5,6,Yes
4934,Female,27,52,69.36,3747.67,Two Year,Bank Transfer,Yes,21.0,4,No
4935,Female,23,47,68.05,3208.1,Month-to-Month,Bank Transfer,Yes,36.8,1,No
4936,Male,66,28,88.79,2421.88,One Year,Credit Card,Yes,20.0,2,Yes
4937,Male,22,46,20.27,921.55,Month-to-Month,Electronic Check,No,3.8,7,Yes
4938,Male,23,4,35.19,143.42,Month-to-Month,Bank Transfer,Yes,41.7,9,Yes
4939,Female,64,8,37.58,294.26,Two Year,Electronic Check,Yes,78.9,4,No
4940,Female,42,61,96.0,5653.06,One Year,Bank Transfer,No,95.2,2,Yes
4941,Male,67,17,32.3,536.93,Month-to-Month,Mailed Check,Yes,62.4,7,Yes
4942,Male,21,34,22.96,751.09,Month-to-Month,Bank Transfer,Yes,38.9,6,Yes
4943,Female,57,20,62.76,1227.17,One Year,Bank Transfer,Yes,77.0,6,No
4944,Male,65,34,62.28,2020.86,Two Year,Credit Card,Yes,50.5,6,No
4945,Male,49,43,87.52,3598.67,One Year,Bank Transfer,Yes,36.8,4,Yes
4946,Female,52,10,95.91,993.48,One Year,Mailed Check,Yes,17.9,3,No
4947,Male,27,30,63.08,1831.51,Month-to-Month,Bank Transfer,Yes,79.6,5,Yes
4948,Female,51,25,94.4,2441.13,Two Year,Mailed Check,Yes,50.0,5,Yes
4949,Male,53,57,78.01,4667.07,One Year,Mailed Check,Yes,96.4,5,No
4950,Male,23,63,41.16,2564.68,One Year,Mailed Check,No,80.2,7,Yes
4951,Female,60,71,94.27,6658.22,One Year,Credit Card,Yes,42.0,5,No
4952,Female,63,47,73.4,3375.96,One Year,Electronic Check,Yes,74.1,9,No
4953,Male,33,3,53.13,153.32,Two Year,Electronic Check,No,45.3,3,No
